,投稿日時,テキスト,URL,imp,リプライ数,RT数,いいね数,引用数
,2025/11/28 18:44,文章が伸びない人がハマる、たった1つの落とし穴。どこまで行っても、やっぱり文章って　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　構成なんですよね。文章そのものが良くても、 構成がぐちゃぐちゃだと何を伝えたいのか、まったく届かない。ライティングと聞くと 「文章力」や「テクニック」に目が行きがちだけど、ぶっちゃけ 構成ができてない状態で技術だけ磨いても、意味ない。ホント、宝の持ち腐れになる。そして、構成ができていないと読み手は迷子になるし、書いた本人すら「え、どこ向かってんだっけ？」ってなる。で、構成って誰が見てるの？→ほぼ誰も見てません。ここがめちゃくちゃ重要。ただ文章を直すわけじゃなくてまず構成から見るんですよ。というのも正直、記事をもらってから構成ごと直すのって、めちゃくちゃ大変。てか、0から作った方が早いレベル。構成がズレてる文章って、全文を作り直すレベルでいじらないと整わないことが多い。まず構成を出してもらうようにしています。構成が整ってから文章を添削すると、理解も伸びもスピードも段違いになる。結局のところ、構成が狂った文章は、どれだけ直しても伝わらない文章のまま。文章の上達は、構成を組めるかでほぼ決まります。構成が整うと、文章を書く前にすでに勝負がついてる。構成が整わない人は、一生「伝わらない文章」を量産し続ける。要は 構成を制した者が、文章を制する。ほんと、これだけなんです。,https://twitter.com/maruichi_ai/status/1994341495671787530,440,0,1,20,1
,2025/11/28 18:44,文章が伸びない人がハマる、たった1つの落とし穴。どこまで行っても、やっぱり文章って　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　構成なんですよね。文章そのものが良くても、 構成がぐちゃぐちゃだと何を伝えたいのか、まったく届かない。ライティングと聞くと 「文章力」や「テクニック」に目が行きがちだけど、ぶっちゃけ 構成ができてない状態で技術だけ磨いても、意味ない。ホント、宝の持ち腐れになる。そして、構成ができていないと読み手は迷子になるし、書いた本人すら「え、どこ向かってんだっけ？」ってなる。で、構成って誰が見てるの？→ほぼ誰も見てません。ここがめちゃくちゃ重要。ただ文章を直すわけじゃなくてまず構成から見るんですよ。というのも正直、記事をもらってから構成ごと直すのって、めちゃくちゃ大変。てか、0から作った方が早いレベル。構成がズレてる文章って、全文を作り直すレベルでいじらないと整わないことが多い。まず構成を出してもらうようにしています。構成が整ってから文章を添削すると、理解も伸びもスピードも段違いになる。結局のところ、構成が狂った文章は、どれだけ直しても伝わらない文章のまま。文章の上達は、構成を組めるかでほぼ決まります。構成が整うと、文章を書く前にすでに勝負がついてる。構成が整わない人は、一生「伝わらない文章」を量産し続ける。要は 構成を制した者が、文章を制する。ほんと、これだけなんです。,https://twitter.com/maruichi_ai/status/1994341495671787530,440,0,1,20,1
,2025/11/30 21:36,努力したつもりになっている人が多くて、知識だけあれば稼げるって思ってる人、多すぎなんですよね。確かに、知識は超大事。ただ、よくあるのが教材や動画をたくさん見てるから、なんかいける気がするっていう幻想にハマること。でも、教材を見てメモしてるようじゃ、 一生稼げません。だってそれ、進んでるように見えて、実は何も変わってないから。たとえばさ、地図だけ100枚集めて満足してても、目的地には一生着かんよね？AIもインプットも、ほんとそれと一緒。みんな集めるだけで疲れて、肝心の行動がゼロなんです。でも、ここで一つだけ。迷子から抜け出すための超シンプルなスリーステップを置いときます。【今日から稼ぐ人になる3ステップ】① 小さくてもいいからアウトプットを1つ作る・Twitterの1投稿・2分のショート記事・AIの簡単な制作物なんでもいい。② それを誰かに見せる自分だけで完結してる限り、一生変わらない。③ フィードバックをもらって、翌日もう一個作るこの繰り返しだけが、スキルになる。知識じゃなくて、 「作った数」だけがあなたを稼がせます。教材を全部見終わってから動くんじゃなくて、今日、1つアウトプットしてみてください。ここから人生、普通に変わります。,https://twitter.com/maruichi_ai/status/1995109628578054531,544,0,1,23,1
,2025/11/30 21:36,努力したつもりになっている人が多くて、知識だけあれば稼げるって思ってる人、多すぎなんですよね。確かに、知識は超大事。ただ、よくあるのが教材や動画をたくさん見てるから、なんかいける気がするっていう幻想にハマること。でも、教材を見てメモしてるようじゃ、 一生稼げません。だってそれ、進んでるように見えて、実は何も変わってないから。たとえばさ、地図だけ100枚集めて満足してても、目的地には一生着かんよね？AIもインプットも、ほんとそれと一緒。みんな集めるだけで疲れて、肝心の行動がゼロなんです。でも、ここで一つだけ。迷子から抜け出すための超シンプルなスリーステップを置いときます。【今日から稼ぐ人になる3ステップ】① 小さくてもいいからアウトプットを1つ作る・Twitterの1投稿・2分のショート記事・AIの簡単な制作物なんでもいい。② それを誰かに見せる自分だけで完結してる限り、一生変わらない。③ フィードバックをもらって、翌日もう一個作るこの繰り返しだけが、スキルになる。知識じゃなくて、 「作った数」だけがあなたを稼がせます。教材を全部見終わってから動くんじゃなくて、今日、1つアウトプットしてみてください。ここから人生、普通に変わります。,https://twitter.com/maruichi_ai/status/1995109628578054531,544,0,1,23,1
,2025/12/19 21:32,【AIに「書かせてから直す」を卒業せよ】AIに丸投げして、上がってきた文章の嘘を必死に修正する。それ、一番「時給」を下げている原因です。「AIが書いたものを後から調べる」このやり方を続けている限り、 一生、AIの尻拭いに追われることになる。事実確認に時間が溶け、 納期に追われ、 挙句の果てにクライアントから 「内容が薄い」と突き返される。正直、もう疲れませんか？実は、稼いでいるライターは「順番」が全く逆なんです。「先にAIで調べて、その後、根拠を調べる」この「先手のリサーチ」に変えるだけで、ハルシネーション（嘘）は物理的にゼロになり、執筆スピードは2倍近く跳ね上がる。しかも、クオリティが劇的に上がるからクライアントからの指名が止まらなくなる。その具体的なステップを、今ここで公開します。——————————① 「素材」を先に完璧に揃える ——————————AIは「ゼロから考える」のは苦手ですが、 「ある情報を整理して繋げる」のは天才的です。だから、書かせる前に ・信頼できる一次情報のURL（公的機関など）・クライアントの意図 ・ターゲットの悩みこれらを箇条書きでいいので、先に並べてください。—————————— ② AIを「執筆者」ではなく「編集者」として使う——————————「記事を書いて」と丸投げするのではなく、 「この情報を元に、読者が納得する記事を作って」 と指示を出す。根拠（ソース）が先にあるから、AIは道を踏み外しようがないんです。—————————— ③「事実」に「魂」を吹き込む作業に専念する——————————リサーチが完璧なら、AIの出力はほぼ完成品です。 あとは、AIっぽい言い回しを変えるとか表現を変えるとかそれくらいでOK。うおー！ってなるほど速い。そして、圧倒的に楽。「ビジネスは、準備が8割。」これはライティングでも同じです。 AIに「考えさせる」時間を減らし、AIに「組み立てさせる」時間を増やす。そう「AIに頼る」のではなく、 「AIを使いこなす」ライターになるんです。そうすれば、「情報の正確さ」と「圧倒的な納品スピード」が最強のブランディングになる。「あなたがいなきゃ困る」クライアントにそう言わせたら、もう単価交渉に怯える日々は終わりです。そんな未来、手に入れたくないですか？やり方を少しズラすだけで、景色はガラッと変わる。時給と信頼が、今日から爆上がりし始めます。,https://twitter.com/maruichi_ai/status/2001994112304890236,4606,2,5,80,4
,2025/12/19 21:32,【AIに「書かせてから直す」を卒業せよ】AIに丸投げして、上がってきた文章の嘘を必死に修正する。それ、一番「時給」を下げている原因です。「AIが書いたものを後から調べる」このやり方を続けている限り、 一生、AIの尻拭いに追われることになる。事実確認に時間が溶け、 納期に追われ、 挙句の果てにクライアントから 「内容が薄い」と突き返される。正直、もう疲れませんか？実は、稼いでいるライターは「順番」が全く逆なんです。「先にAIで調べて、その後、根拠を調べる」この「先手のリサーチ」に変えるだけで、ハルシネーション（嘘）は物理的にゼロになり、執筆スピードは2倍近く跳ね上がる。しかも、クオリティが劇的に上がるからクライアントからの指名が止まらなくなる。その具体的なステップを、今ここで公開します。——————————① 「素材」を先に完璧に揃える ——————————AIは「ゼロから考える」のは苦手ですが、 「ある情報を整理して繋げる」のは天才的です。だから、書かせる前に ・信頼できる一次情報のURL（公的機関など）・クライアントの意図 ・ターゲットの悩みこれらを箇条書きでいいので、先に並べてください。—————————— ② AIを「執筆者」ではなく「編集者」として使う——————————「記事を書いて」と丸投げするのではなく、 「この情報を元に、読者が納得する記事を作って」 と指示を出す。根拠（ソース）が先にあるから、AIは道を踏み外しようがないんです。—————————— ③「事実」に「魂」を吹き込む作業に専念する——————————リサーチが完璧なら、AIの出力はほぼ完成品です。 あとは、AIっぽい言い回しを変えるとか表現を変えるとかそれくらいでOK。うおー！ってなるほど速い。そして、圧倒的に楽。「ビジネスは、準備が8割。」これはライティングでも同じです。 AIに「考えさせる」時間を減らし、AIに「組み立てさせる」時間を増やす。そう「AIに頼る」のではなく、 「AIを使いこなす」ライターになるんです。そうすれば、「情報の正確さ」と「圧倒的な納品スピード」が最強のブランディングになる。「あなたがいなきゃ困る」クライアントにそう言わせたら、もう単価交渉に怯える日々は終わりです。そんな未来、手に入れたくないですか？やり方を少しズラすだけで、景色はガラッと変わる。時給と信頼が、今日から爆上がりし始めます。,https://twitter.com/maruichi_ai/status/2001994112304890236,4606,2,5,80,4
,2025/12/20 12:23,「〜ます。〜ます。〜ます。」この羅列を見た瞬間、「また語尾が続いてる。あぁ、もう嫌だ……」ってなるやつ。わかる。AIに指示しても、語尾は変わらず。結局、一文ずつ手で直す。で、気づいたら1時間。溶けてる。「これ、AI使ってる意味あるのかな……」「結局、センスがないと無理なのかな……」…いや、断言します。悪いのはセンスじゃない。ルールを知らないだけ。今日でそれも終わりです。そのルールは——————————————「です」で終わりたいなら、直前を【名詞】にする。「ます」で終わりたいなら、直前を【動詞】にする。——————————————これだけ。マジでこれだけ。多くの人が「です」を「ます」に変えようとしてドツボにハマるんだけど、語尾を変えるときって、その直前の品詞なんよ。①「です。」で終わる仕組み（名詞＋です）例：「この場所は最高のロケーションです。」「AI活用は今の時代の必須条件です。」→ 直前が ロケーション／条件（名詞） だから「です。」がキレイに決まる。②「ます。」で終わる仕組み（動詞＋ます）例：「音がきれいに響きます。」「初心者でも安心して使えます。」→ 直前が 響く／使う（動詞） だから「ます。」が自然に刺さる。じゃあ、どう直す？AIが「〜です。〜です。」って続けてきたら、やることは1つ。動詞で終わらせて「〜ます」にするもしくは、名詞で止めて「〜です」に落とす。このルールをAI伝えて修正をお願いするだけ。ルールを教えてあげればAIはしっかり修正してくれます。ぜひ、使ってみてくださいね,https://twitter.com/maruichi_ai/status/2002218146875519140,483,2,1,28,1
,2025/12/20 12:23,「〜ます。〜ます。〜ます。」この羅列を見た瞬間、「また語尾が続いてる。あぁ、もう嫌だ……」ってなるやつ。わかる。AIに指示しても、語尾は変わらず。結局、一文ずつ手で直す。で、気づいたら1時間。溶けてる。「これ、AI使ってる意味あるのかな……」「結局、センスがないと無理なのかな……」…いや、断言します。悪いのはセンスじゃない。ルールを知らないだけ。今日でそれも終わりです。そのルールは——————————————「です」で終わりたいなら、直前を【名詞】にする。「ます」で終わりたいなら、直前を【動詞】にする。——————————————これだけ。マジでこれだけ。多くの人が「です」を「ます」に変えようとしてドツボにハマるんだけど、語尾を変えるときって、その直前の品詞なんよ。①「です。」で終わる仕組み（名詞＋です）例：「この場所は最高のロケーションです。」「AI活用は今の時代の必須条件です。」→ 直前が ロケーション／条件（名詞） だから「です。」がキレイに決まる。②「ます。」で終わる仕組み（動詞＋ます）例：「音がきれいに響きます。」「初心者でも安心して使えます。」→ 直前が 響く／使う（動詞） だから「ます。」が自然に刺さる。じゃあ、どう直す？AIが「〜です。〜です。」って続けてきたら、やることは1つ。動詞で終わらせて「〜ます」にするもしくは、名詞で止めて「〜です」に落とす。このルールをAI伝えて修正をお願いするだけ。ルールを教えてあげればAIはしっかり修正してくれます。ぜひ、使ってみてくださいね,https://twitter.com/maruichi_ai/status/2002218146875519140,483,2,1,28,1
,2025/12/20 19:19,【月1万も稼げていない人は、解かなくていい問題を解きすぎている】「もっとプロンプトを極めなきゃ」「最新のAIツールを網羅しなきゃ」そう思って、毎日必死にPCに向かってませんか？100回以上ZoomでAIライターの相談に乗ってきたんですが稼げない人ほど、「稼ぐために必要のない問題」を一生懸命、解こうとしている。その努力、なんなら「時間の無駄」かもしれません。——————————————————————AIのスキルを磨く前に、「思考」を鍛えないと、一生労働から抜け出せない。——————————————————————「どのAIを使えばいいですか？」「このプロンプトで合ってますか？」こういう質問が出る時点で、すでに「負け戦」が始まっています。AIはあくまでツール。厳しいことを言いますが、思考を停止してAIに頼っているうちは、「AIを使っている」のではなく、「AIに使われている」だけなんです。稼ぐためにそこまで必要でない問題を、どれだけ華麗に解決しても、1円にもなりません。一方で、稼いでいる人はこう考えます。「今のクライアントの売上を2倍にするには、　AIをどう使って、何を提案すればいいか？」そう、「解くべき問題」の設定が、最初から違う。思考が鍛えられていれば、AIなんて、最低限の使い勝手がわかれば十分。あとは勝手にお金がついてきます。ライティングだけで月30万、50万いく人は、例外なく「思考の選球眼」を持っています。僕も実際にこれを鍛えたおかげで月160万稼げるようになりました。ライター未経験でも、「これ、私が解くべき問題じゃないな」と切り捨てられるようになれば、正直、お金に困ることはなくなります。「思考」を鍛える。「解くべき問題」を見極める。これができない人はできる人に聞くだけです。これができて初めて、AIは理想の未来へ運ぶ、最強の翼になるんです。動かないでしょ？でも、動こうよ。思考を鍛えれば、世界が変わる。まずは今日、やろうとしている作業をじっと眺めてみてください。それは、本当に「稼ぐために解くべき問題」ですか？もし違うなら、今すぐその作業、捨ててしまいましょう。時間は有限なんだから。,https://twitter.com/maruichi_ai/status/2002322836674036088,150,0,0,6,0
,2025/12/20 19:19,【月1万も稼げていない人は、解かなくていい問題を解きすぎている】「もっとプロンプトを極めなきゃ」「最新のAIツールを網羅しなきゃ」そう思って、毎日必死にPCに向かってませんか？100回以上ZoomでAIライターの相談に乗ってきたんですが稼げない人ほど、「稼ぐために必要のない問題」を一生懸命、解こうとしている。その努力、なんなら「時間の無駄」かもしれません。——————————————————————AIのスキルを磨く前に、「思考」を鍛えないと、一生労働から抜け出せない。——————————————————————「どのAIを使えばいいですか？」「このプロンプトで合ってますか？」こういう質問が出る時点で、すでに「負け戦」が始まっています。AIはあくまでツール。厳しいことを言いますが、思考を停止してAIに頼っているうちは、「AIを使っている」のではなく、「AIに使われている」だけなんです。稼ぐためにそこまで必要でない問題を、どれだけ華麗に解決しても、1円にもなりません。一方で、稼いでいる人はこう考えます。「今のクライアントの売上を2倍にするには、　AIをどう使って、何を提案すればいいか？」そう、「解くべき問題」の設定が、最初から違う。思考が鍛えられていれば、AIなんて、最低限の使い勝手がわかれば十分。あとは勝手にお金がついてきます。ライティングだけで月30万、50万いく人は、例外なく「思考の選球眼」を持っています。僕も実際にこれを鍛えたおかげで月160万稼げるようになりました。ライター未経験でも、「これ、私が解くべき問題じゃないな」と切り捨てられるようになれば、正直、お金に困ることはなくなります。「思考」を鍛える。「解くべき問題」を見極める。これができない人はできる人に聞くだけです。これができて初めて、AIは理想の未来へ運ぶ、最強の翼になるんです。動かないでしょ？でも、動こうよ。思考を鍛えれば、世界が変わる。まずは今日、やろうとしている作業をじっと眺めてみてください。それは、本当に「稼ぐために解くべき問題」ですか？もし違うなら、今すぐその作業、捨ててしまいましょう。時間は有限なんだから。,https://twitter.com/maruichi_ai/status/2002322836674036088,150,0,0,6,0
,2025/12/21 13:27,【SEO記事の制作時間が2分の1になる】AI記事は質が低い。手直しに時間がかかって本末転倒。そう思っている人は「役割分担」を完全に間違えています。AIに完成品を書かせようとするのは、今日でやめましょう。プロが実践しているのは「9対1の法則」です。——————————————AIはライターではない。優秀な「素材集め担当」です。——————————————すべてを自動化しようとするから失敗します。SEOで勝つための最適解は、徹底した分業一択です。AIに任せるべき9割の仕事・網羅的な構成案の作成・上位記事からの共起語抽出・事実ベースの粗原稿作成ここは人間がやるには時間がかかりすぎる「作業」領域。AIなら数分で、60点の「抜け漏れのない原稿」を作ってくれます。しかし、これだけでは検索上位は取れません。なぜなら、検索意図の核心に触れていないから。そこで、あなたの出番です。人間が担うべき残り1割の仕事AIが作った土台に、以下の要素を加えることだけに集中してください。1.インサイトへの回答「一般論はわかった、で、結論は？」という読者の潜在的な問いに、ズバリ答える一文を加筆する。2.一次情報の付加AIには書けない、現場の数値、具体的な事例を入れる。これがGoogleが評価するE-E-A-Tになります。3.文脈の調整機械的な接続詞を削ぎ落とし、読み手が違和感なくスクロールできるリズムに整える。たったこれだけです。ゼロから書く苦しみも、構成に悩む時間もいりません。素材はAIに用意させ、最後に「画竜点睛（がりょうてんせい）」を行うだけ。画竜点睛っていうのは竜の絵に最後に瞳を描き入れ、本物の命を宿らせる故事のことなんですがつまり、瞳を描き入れて記事に命を吹き込む「仕上げ」の作業です。AIを使って作業時間が1/2まで短縮した方もいます。空いたリソースをどこに使うか。キーワード選定やサイト設計などの「戦略」です。手を動かすだけのライティングはAIに任せ、人間にしかできない価値の創出にリソースを全振りしてください。このフローで記事量産体制に入りたい方は、ブックマークで見返せるように。,https://twitter.com/maruichi_ai/status/2002596742030897469,174,0,0,9,0
,2025/12/21 13:27,【SEO記事の制作時間が2分の1になる】AI記事は質が低い。手直しに時間がかかって本末転倒。そう思っている人は「役割分担」を完全に間違えています。AIに完成品を書かせようとするのは、今日でやめましょう。プロが実践しているのは「9対1の法則」です。——————————————AIはライターではない。優秀な「素材集め担当」です。——————————————すべてを自動化しようとするから失敗します。SEOで勝つための最適解は、徹底した分業一択です。AIに任せるべき9割の仕事・網羅的な構成案の作成・上位記事からの共起語抽出・事実ベースの粗原稿作成ここは人間がやるには時間がかかりすぎる「作業」領域。AIなら数分で、60点の「抜け漏れのない原稿」を作ってくれます。しかし、これだけでは検索上位は取れません。なぜなら、検索意図の核心に触れていないから。そこで、あなたの出番です。人間が担うべき残り1割の仕事AIが作った土台に、以下の要素を加えることだけに集中してください。1.インサイトへの回答「一般論はわかった、で、結論は？」という読者の潜在的な問いに、ズバリ答える一文を加筆する。2.一次情報の付加AIには書けない、現場の数値、具体的な事例を入れる。これがGoogleが評価するE-E-A-Tになります。3.文脈の調整機械的な接続詞を削ぎ落とし、読み手が違和感なくスクロールできるリズムに整える。たったこれだけです。ゼロから書く苦しみも、構成に悩む時間もいりません。素材はAIに用意させ、最後に「画竜点睛（がりょうてんせい）」を行うだけ。画竜点睛っていうのは竜の絵に最後に瞳を描き入れ、本物の命を宿らせる故事のことなんですがつまり、瞳を描き入れて記事に命を吹き込む「仕上げ」の作業です。AIを使って作業時間が1/2まで短縮した方もいます。空いたリソースをどこに使うか。キーワード選定やサイト設計などの「戦略」です。手を動かすだけのライティングはAIに任せ、人間にしかできない価値の創出にリソースを全振りしてください。このフローで記事量産体制に入りたい方は、ブックマークで見返せるように。,https://twitter.com/maruichi_ai/status/2002596742030897469,174,0,0,9,0
,2025/12/21 19:10,"【「AIの指示無視」を軽減し、修正時間を減らす3つの矯正術】「またAIに、無視された……」語尾が「ます。」が続きすぎてAI丸出し。指定した文字数に全然届いていない。ぶっちゃけ、その時間ムダです。それ、AIの頭が悪いんじゃなくて、頼み方 が間違ってるだけ。実は、指示を少し変え、「ある選択」をするだけで、作業が1時間、時短できるとか手直し地獄から抜け出し、やりたいことに時間を使えるように。その具体的な方法とは大きく分けてこの3つ。──────────────1. プロンプトは「しつこい」くらいで丁度いい──────────────一回書いただけじゃ、AIは忘れます。人間だって、「PREP法で」って一回言われただけじゃミスすることありますよね？AIも同じ。特に重要な「構成」や「文体」のルールは、・プロンプトの冒頭・プロンプトの末尾・各見出しの指示の中と、最低3回 は繰り返してください。「しつこいかな？」と思うくらい書いて、やっと伝わります。「以下の構成ルールを死守してください」と強い言葉を使うのも効果的。遠慮は無用。ガチガチに縛ってください。──────────────2. ChatGPT一択、やめません？──────────────ここ、盲点な人が多い。「AIライティング＝ChatGPT」と決めつけていませんか？実は、SEO記事のような「長い文脈」や「自然な日本語の揺らぎ（語尾調整）」に関しては、Claudeの方が圧倒的に指示を守る場合があります。ChatGPTで何度やってもPREP法が崩れるなら、モデルを変えてみる。たったこれだけで、「え、今までの苦労は何だったの？」と拍子抜けするほど、一発で完璧な記事が上がってくることがあります。AIモデルにも「理系が得意な子」と「国語が得意な子」がいる。適材適所、できてますか？──────────────3. 論理的なミスは「コード」で殴る──────────────これ、裏技です。文字数カウントなど、「数字」に関わるミスが多い場合。ChatGPTの「Code Interpreter（データ分析機能）」を使ってください。通常のチャットモードは「確率」で文章を作っていますが、この機能は「プログラミング」で処理します。「Pythonを使って文字数を厳密に計算し、出力してください」と指示すれば、文字数詐欺のようなミスは少しは減ります。感覚で書かせるな。計算で書かせろ。これです。まとめます。言うことを聞かないAIを動かすには、重要な指示は3回繰り返すモデルを変える論理タスクはCode Interpreterに任せるこの3つを試してみてください。「AIに使われる側」から、「AIを使い倒す側」へ。この壁を越えれば、あなたの記事生産スピードは、今の2倍,5倍になります。修正に使っていたその時間、リサーチや、自分の大切な時間に使いましょうよ。試してみて、「こんなに変わった！」という報告、待ってます。",https://twitter.com/maruichi_ai/status/2002682959980106210,279,0,0,13,0
,2025/12/21 19:10,"【「AIの指示無視」を軽減し、修正時間を減らす3つの矯正術】「またAIに、無視された……」語尾が「ます。」が続きすぎてAI丸出し。指定した文字数に全然届いていない。ぶっちゃけ、その時間ムダです。それ、AIの頭が悪いんじゃなくて、頼み方 が間違ってるだけ。実は、指示を少し変え、「ある選択」をするだけで、作業が1時間、時短できるとか手直し地獄から抜け出し、やりたいことに時間を使えるように。その具体的な方法とは大きく分けてこの3つ。──────────────1. プロンプトは「しつこい」くらいで丁度いい──────────────一回書いただけじゃ、AIは忘れます。人間だって、「PREP法で」って一回言われただけじゃミスすることありますよね？AIも同じ。特に重要な「構成」や「文体」のルールは、・プロンプトの冒頭・プロンプトの末尾・各見出しの指示の中と、最低3回 は繰り返してください。「しつこいかな？」と思うくらい書いて、やっと伝わります。「以下の構成ルールを死守してください」と強い言葉を使うのも効果的。遠慮は無用。ガチガチに縛ってください。──────────────2. ChatGPT一択、やめません？──────────────ここ、盲点な人が多い。「AIライティング＝ChatGPT」と決めつけていませんか？実は、SEO記事のような「長い文脈」や「自然な日本語の揺らぎ（語尾調整）」に関しては、Claudeの方が圧倒的に指示を守る場合があります。ChatGPTで何度やってもPREP法が崩れるなら、モデルを変えてみる。たったこれだけで、「え、今までの苦労は何だったの？」と拍子抜けするほど、一発で完璧な記事が上がってくることがあります。AIモデルにも「理系が得意な子」と「国語が得意な子」がいる。適材適所、できてますか？──────────────3. 論理的なミスは「コード」で殴る──────────────これ、裏技です。文字数カウントなど、「数字」に関わるミスが多い場合。ChatGPTの「Code Interpreter（データ分析機能）」を使ってください。通常のチャットモードは「確率」で文章を作っていますが、この機能は「プログラミング」で処理します。「Pythonを使って文字数を厳密に計算し、出力してください」と指示すれば、文字数詐欺のようなミスは少しは減ります。感覚で書かせるな。計算で書かせろ。これです。まとめます。言うことを聞かないAIを動かすには、重要な指示は3回繰り返すモデルを変える論理タスクはCode Interpreterに任せるこの3つを試してみてください。「AIに使われる側」から、「AIを使い倒す側」へ。この壁を越えれば、あなたの記事生産スピードは、今の2倍,5倍になります。修正に使っていたその時間、リサーチや、自分の大切な時間に使いましょうよ。試してみて、「こんなに変わった！」という報告、待ってます。",https://twitter.com/maruichi_ai/status/2002682959980106210,279,0,0,13,0
,2025/12/22 12:21,多くの人が成果が出ない理由。才能でも、努力不足でもない。「全部やろうとしている」だけ。選択と集中って、何かを足すことじゃない。やらないことを決めること。・伸びてない施策・成果に直結しない作業・今の自分に早すぎる挑戦一度、全部横に置く。残すのは「今いちばん効く1つ」だけ。遠回りに見えて、これが一番の近道。短い時間で結果を出す人ほど、選択が鋭く、集中が深い。,https://twitter.com/maruichi_ai/status/2002942419126690230,181,0,1,11,0
,2025/12/22 12:21,多くの人が成果が出ない理由。才能でも、努力不足でもない。「全部やろうとしている」だけ。選択と集中って、何かを足すことじゃない。やらないことを決めること。・伸びてない施策・成果に直結しない作業・今の自分に早すぎる挑戦一度、全部横に置く。残すのは「今いちばん効く1つ」だけ。遠回りに見えて、これが一番の近道。短い時間で結果を出す人ほど、選択が鋭く、集中が深い。,https://twitter.com/maruichi_ai/status/2002942419126690230,181,0,1,11,0
,2025/12/22 16:59,"noteで1日2〜3万売り上げるコツって、結局このひとつだと思うんですよね↓一年前、はじめてnoteを出したとき24時間で売上は2,000円くらいでした。正直、「こんなもんか」って思ってました。そこからしばらくnoteを出していなかったで、最近久しぶりにnoteを出したら、24時間で2万円。そこから累計3万円を超えて、サウナに行っている時ご飯を食べている時寝ている時と勝手にポツポツ売れてます。でも実は、コンテンツの中身はそこまで変えてません。変えたのは、レターの書き方だけ。たった2,000文字。文章を少し整えただけで、ここまで変わるとは当時は思ってなかったです。",https://twitter.com/maruichi_ai/status/2003012440620200019,197,0,1,9,0
,2025/12/22 16:59,"noteで1日2〜3万売り上げるコツって、結局このひとつだと思うんですよね↓一年前、はじめてnoteを出したとき24時間で売上は2,000円くらいでした。正直、「こんなもんか」って思ってました。そこからしばらくnoteを出していなかったで、最近久しぶりにnoteを出したら、24時間で2万円。そこから累計3万円を超えて、サウナに行っている時ご飯を食べている時寝ている時と勝手にポツポツ売れてます。でも実は、コンテンツの中身はそこまで変えてません。変えたのは、レターの書き方だけ。たった2,000文字。文章を少し整えただけで、ここまで変わるとは当時は思ってなかったです。",https://twitter.com/maruichi_ai/status/2003012440620200019,197,0,1,9,0
,2025/12/22 19:17,「良いコンテンツを作れば売れる」これ、半分正解で半分間違い。僕も最初そう思ってた。めちゃくちゃ時間かけてnoteを作ったのに、全然売れなかった。でも、ある1つを変えたら24時間で2万円売れた。それが「レターの書き方」良い商品と売れる商品は別物。売れる=商品じゃなくて売れる=レターなんだよね。,https://twitter.com/maruichi_ai/status/2003047108882923531,346,1,1,16,0
,2025/12/22 19:17,「良いコンテンツを作れば売れる」これ、半分正解で半分間違い。僕も最初そう思ってた。めちゃくちゃ時間かけてnoteを作ったのに、全然売れなかった。でも、ある1つを変えたら24時間で2万円売れた。それが「レターの書き方」良い商品と売れる商品は別物。売れる=商品じゃなくて売れる=レターなんだよね。,https://twitter.com/maruichi_ai/status/2003047108882923531,346,1,1,16,0
,2025/12/22 21:15,最近、売れるレターの構成を言語化してる。「なぜこのレターは10部しか売れなくて、 このレターは19部も売れたのか?」同じ2000文字、同じ販売戦略&価格、同じ人が書いたのになぜ2倍差がついたのか。答えは「7つの要素」にあった。これ、体系化したらめちゃくちゃ面白いことになりそう。近々、公開するかも。,https://twitter.com/maruichi_ai/status/2003076804664316402,410,0,1,27,0
,2025/12/22 21:15,最近、売れるレターの構成を言語化してる。「なぜこのレターは10部しか売れなくて、 このレターは19部も売れたのか?」同じ2000文字、同じ販売戦略&価格、同じ人が書いたのになぜ2倍差がついたのか。答えは「7つの要素」にあった。これ、体系化したらめちゃくちゃ面白いことになりそう。近々、公開するかも。,https://twitter.com/maruichi_ai/status/2003076804664316402,410,0,1,27,0
,2025/12/22 22:49,AIライターこそ、note販売をやらないと後半きつくなる。理由はシンプルで↓・案件＝時間切り売り　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　・実績がそのまま「信用」になる・営業せずに、向こうから来る実際、「久しぶりにnote出したら24時間で2万円」みたいなこと、起きる。しかもコンテンツの質が劇的に変わったかというと、そうでもなかったりする。変わったのはどう届けるかだけ。AIライターって・言語化できる・構造を作れる・再現性を語れるnote販売と相性よすぎなんですよ。逆に、「ずっと案件だけ」で行くと気づいたら・忙しい・単価は頭打ち・何も積み上がってないってなりがち。noteは稼ぐためだけじゃなくて、自分の立ち位置を作るための資産。だから「きつくなりそう」って思えてる今が、ちょうど始めどき。,https://twitter.com/maruichi_ai/status/2003100460786282753,279,1,1,13,0
