 ,投稿日時,テキスト,URL,imp,リプライ数,RT数,いいね数,引用数,投稿アプリ,@,名前,自己紹介,フォロー数,フォロワー数,ツイート数,アカウント作成日,
,2026/03/23 15:56,これを実践した人が、25万ぐらいコンテンツだけで行くらしい。元取りすぎだろうって。コンテンツ販売したいなら学ぶと良い内容です,https://twitter.com/neko_presi/status/2035974035331531107,689,0,0,6,0,Twitter for iPhone,neko_presi,ねこ社長,豊かでありたい。情報発信開始2年で計7000万。最高月収1000万。起業して6年で累計３億。心理とか言語化得意。教えるものも得意。生徒も発信年収700万〜3000万とか多数。東京30年→福岡移住| 慶應卒｜実業複数社経営｜企業支援なども ｜https://t.co/EP0wod0PnI,3215,8778,21462,2021/05/10 07:59,
,2026/03/23 07:47,すげー辛辣なことを言うとさ、Xを「バズらせる」側の人にリアルで会って、うわーこの人おもしれーって人にマジで一人も会ったことがないんですよね。　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　インフルエンサー系というか。100万インプとか狙いまくる人のことね。でも　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　彼らはすごくて、「やるべきことをまっとうする」という鋼の仕事マインドを持っているなとは思っていますし、人によってはそれで1億近く稼いでいる人もいますし、とてもは尊敬していますけどね。ただ、なんかこう「おもろい」の追求とかもなくひたすらバズ投稿とか繰り返している感じっていうのかな。俺には無理だなーと思うのです。いや、そういうメディアを僕も運営はしているんだけど、ねこ社長ではそういうのできないなって思うのです。せっかく文章のプロなんだから、ファン化とかライティングとか、マーケティングを勉強して色々研究したらもっと楽しいのにな、ビジネスとは、人とは、ってところがXの醍醐味なんだけどなーとは思っている、という印象です。,https://twitter.com/neko_presi/status/2035850760521384126,1749,2,0,42,2,Twitter Web Client,neko_presi,ねこ社長,豊かでありたい。情報発信開始2年で計7000万。最高月収1000万。起業して6年で累計３億。心理とか言語化得意。教えるものも得意。生徒も発信年収700万〜3000万とか多数。東京30年→福岡移住| 慶應卒｜実業複数社経営｜企業支援なども ｜https://t.co/EP0wod0PnI,3215,8778,21462,2021/05/10 07:59,
,2026/03/22 17:38,僕が狙っているポジションって「やっぱ一周回ってねこ社長じゃね？」です。事実、「あら、この人1年ぶりにめっちゃいいねくれるな」とか多いし、久しぶりに教材買ってるなこの人、とかも多いです。はっきりいます。　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　狙っています。どこでどう狙っているかとかは、僕のポストやらブログやらメルマガを見ればわかると思いますけどね。,https://twitter.com/neko_presi/status/2035637102566875321,708,0,0,23,0,Twitter Web Client,neko_presi,ねこ社長,豊かでありたい。情報発信開始2年で計7000万。最高月収1000万。起業して6年で累計３億。心理とか言語化得意。教えるものも得意。生徒も発信年収700万〜3000万とか多数。東京30年→福岡移住| 慶應卒｜実業複数社経営｜企業支援なども ｜https://t.co/EP0wod0PnI,3215,8778,21462,2021/05/10 07:59,
,2026/03/22 12:32,この動画が、多分２、３年ねこ社長やってての渾身の一撃と思っています。人によっては「強制ファン化」「沼りの入り口」「ムテキノ教育」という方もいるみたいですが、多分これが渾身。,https://twitter.com/neko_presi/status/2035560122219729286,623,0,0,6,0,Twitter Web App,neko_presi,ねこ社長,豊かでありたい。情報発信開始2年で計7000万。最高月収1000万。起業して6年で累計３億。心理とか言語化得意。教えるものも得意。生徒も発信年収700万〜3000万とか多数。東京30年→福岡移住| 慶應卒｜実業複数社経営｜企業支援なども ｜https://t.co/EP0wod0PnI,3215,8778,21462,2021/05/10 07:59,
,2026/03/22 11:13,Claud code自動化の完全解説！ とかいう記事を見ても一向に「よし導入しよう」と行動していないのは俺だけなのか。 これが無料の罠。,https://twitter.com/neko_presi/status/2035540377462358509,2811,3,0,28,1,Twitter Web App,neko_presi,ねこ社長,豊かでありたい。情報発信開始2年で計7000万。最高月収1000万。起業して6年で累計３億。心理とか言語化得意。教えるものも得意。生徒も発信年収700万〜3000万とか多数。東京30年→福岡移住| 慶應卒｜実業複数社経営｜企業支援なども ｜https://t.co/EP0wod0PnI,3215,8778,21462,2021/05/10 07:59,
,2026/03/22 11:06,なかなかちゃんと面白い事例紹介だとは思いませんか。,https://twitter.com/neko_presi/status/2035538567020372332,586,0,0,6,0,Twitter Web App,neko_presi,ねこ社長,豊かでありたい。情報発信開始2年で計7000万。最高月収1000万。起業して6年で累計３億。心理とか言語化得意。教えるものも得意。生徒も発信年収700万〜3000万とか多数。東京30年→福岡移住| 慶應卒｜実業複数社経営｜企業支援なども ｜https://t.co/EP0wod0PnI,3215,8778,21462,2021/05/10 07:59,
,2026/03/22 11:05,マジでこれですね。多くの人は未完了を「忙しい」と勘違いしている。,https://twitter.com/neko_presi/status/2035538429879160990,2829,0,1,27,0,Twitter Web App,neko_presi,ねこ社長,豊かでありたい。情報発信開始2年で計7000万。最高月収1000万。起業して6年で累計３億。心理とか言語化得意。教えるものも得意。生徒も発信年収700万〜3000万とか多数。東京30年→福岡移住| 慶應卒｜実業複数社経営｜企業支援なども ｜https://t.co/EP0wod0PnI,3215,8778,21462,2021/05/10 07:59,
,2026/03/19 17:00,「良い有料コンテンツ」にするためには、絶対に外せないある一つの「基準」があって、この「基準」をクリアしていない教材は全部ゴミという「基準」があります。それは　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　――――――――――友達にそれ渡しても理解して満足してくれる、実践できそう――――――――――という基準です。あのね、AIで適当に作ってんじゃねーよ。というコンテンツが多くて話にならん。全然わかりづらいし、全然具体的じゃないし、全然面白くもないし、全然目新しさもないそんなコンテンツに価値があると思ってんのかと思ってしまう「ゴミ」を量産する初心者が圧倒的に多いのです。わかりやすく、噛み砕いて、友達に渡してもわかる、実践できるようにという、当たり前の話なんだけど、この程度のことができない人が多すぎるのです。というのも――――――――――みんな自分目線すぎて、相手目線で考えない――――――――――のです。ほとんどの人は自己中です。相手視点が足りません。顧客視点が足りません。ただ「顧客」とか言うと、ふわっとしてわかりづらいので、「友達」に言い直しているだけではあるのですが、そう僕が問うと「うーん、、、、ちょっと伝わらないかもです」とか言い出して急にわかりやすく書き始めたりする人って本当に多いから、あぁ、視点が足りていないだけなんだなと思うわけです。あとは――――――――――イメージが明確にできていない――――――――――のも問題があるなと思います。友達、というとイメージができて、「ちゃんとやらねば」となるのに、顧客、とかいうとイメージできなくて、なんか適当になるって、どういう現象かなって考えた時に、より一人の顧客を妄想し、イメージをする力がそもそも足りていないんだなと思うわけです。ネットビジネス、SNSなんて、妄想力でしかない。見えない人に、適当なものを売ろうとか、ネットでものを売るのはそんな甘いものでもないのです。妄想せよ、です。ほんま。,https://twitter.com/neko_presi/status/2034540404708675713,1758,1,1,40,2,Twitter Web App,neko_presi,ねこ社長,豊かでありたい。情報発信開始2年で計7000万。最高月収1000万。起業して6年で累計３億。心理とか言語化得意。教えるものも得意。生徒も発信年収700万〜3000万とか多数。東京30年→福岡移住| 慶應卒｜実業複数社経営｜企業支援なども ｜https://t.co/EP0wod0PnI,3215,8778,21462,2021/05/10 07:59,
,2026/03/19 17:00,「良い有料コンテンツ」にするためには、絶対に外せないある一つの「基準」があって、この「基準」をクリアしていない教材は全部ゴミという「基準」があります。それは　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　――――――――――友達にそれ渡しても理解して満足してくれる、実践できそう――――――――――という基準です。あのね、AIで適当に作ってんじゃねーよ。というコンテンツが多くて話にならん。全然わかりづらいし、全然具体的じゃないし、全然面白くもないし、全然目新しさもないそんなコンテンツに価値があると思ってんのかと思ってしまう「ゴミ」を量産する初心者が圧倒的に多いのです。わかりやすく、噛み砕いて、友達に渡してもわかる、実践できるようにという、当たり前の話なんだけど、この程度のことができない人が多すぎるのです。というのも――――――――――みんな自分目線すぎて、相手目線で考えない――――――――――のです。ほとんどの人は自己中です。相手視点が足りません。顧客視点が足りません。ただ「顧客」とか言うと、ふわっとしてわかりづらいので、「友達」に言い直しているだけではあるのですが、そう僕が問うと「うーん、、、、ちょっと伝わらないかもです」とか言い出して急にわかりやすく書き始めたりする人って本当に多いから、あぁ、視点が足りていないだけなんだなと思うわけです。あとは――――――――――イメージが明確にできていない――――――――――のも問題があるなと思います。友達、というとイメージができて、「ちゃんとやらねば」となるのに、顧客、とかいうとイメージできなくて、なんか適当になるって、どういう現象かなって考えた時に、より一人の顧客を妄想し、イメージをする力がそもそも足りていないんだなと思うわけです。ネットビジネス、SNSなんて、妄想力でしかない。見えない人に、適当なものを売ろうとか、ネットでものを売るのはそんな甘いものでもないのです。妄想せよ、です。ほんま。,https://twitter.com/neko_presi/status/2034540404708675713,1758,1,1,40,2,Twitter Web App,neko_presi,ねこ社長,豊かでありたい。情報発信開始2年で計7000万。最高月収1000万。起業して6年で累計３億。心理とか言語化得意。教えるものも得意。生徒も発信年収700万〜3000万とか多数。東京30年→福岡移住| 慶應卒｜実業複数社経営｜企業支援なども ｜https://t.co/EP0wod0PnI,3215,8778,21462,2021/05/10 07:59,
,2026/03/18 08:12,成功者が言っている理論は、「成功した理由はこれ」ではなくて、「なんか振り返ったらこれじゃねとは思う」が多いので注意が必要です。,https://twitter.com/neko_presi/status/2034045112636842424,616,1,0,19,1,Twitter Web App,neko_presi,ねこ社長,豊かでありたい。情報発信開始2年で計7000万。最高月収1000万。起業して6年で累計３億。心理とか言語化得意。教えるものも得意。生徒も発信年収700万〜3000万とか多数。東京30年→福岡移住| 慶應卒｜実業複数社経営｜企業支援なども ｜https://t.co/EP0wod0PnI,3215,8778,21462,2021/05/10 07:59,
,2026/03/17 20:15,ダイレクト出版のDMの量ととハガキの数おかしいよ。来すぎだって。,https://twitter.com/neko_presi/status/2033864786606494211,430,0,0,10,0,Twitter for iPhone,neko_presi,ねこ社長,豊かでありたい。情報発信開始2年で計7000万。最高月収1000万。起業して6年で累計３億。心理とか言語化得意。教えるものも得意。生徒も発信年収700万〜3000万とか多数。東京30年→福岡移住| 慶應卒｜実業複数社経営｜企業支援なども ｜https://t.co/EP0wod0PnI,3215,8778,21462,2021/05/10 07:59,
,2026/03/17 19:08,「ファンができない」という人にはこれが足りていない⇩　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　――――――――独自の言語化――――――――これである。結局「なんか聞いたこともないけどわかる」という言語化は必須だなと思う。これをノウハウ的なものに使えると熱いけど、まぁぶっちゃけそこよりも「ファン化」に重要なのは――――――――――かっけぇ、という思想と発想を発信に混ぜ込め――――――――――です。「かっけぇ」と男性から憧れられるワードを発信できていますか。僕はよく言われます。「ねこ社長のあの一言が刺さって」「ねこ社長のあのワードが忘れられない」そういう「かっけぇ」を理解しているか否か。そしてそれを使いこなせているか否か。これがあるないではファン度は全然変わります。こんなことを言うと、「いや、俺には無理じゃね」とか思うかもしれないけど、全然違くて、ただの訓練不足とインプット不足です。僕と皆さんでは、普段目にしているもののインプットが違うだけなのです。というのもこういう独自ワードは、いくらでも世の中に落ちているのです。アニメにだって漫画にだって小説にだって、落ちています。世の中に落ちているワードやら、ニュアンスやらを、「自分のものとして使おう」というインプット意識が弱いから、いつまで経っても似たり寄ったりのへぼいことしか言えないのです。それでは憧れられません。「この人なんか違うな」と思われません。独自性。言語化。この辺があるないではXの難易度と継続率はまるで変わるので、マジで１年３年と時間をかけて磨くべき能力と思います。,https://twitter.com/neko_presi/status/2033847812857684380,1681,1,0,40,1,Twitter Web Client,neko_presi,ねこ社長,豊かでありたい。情報発信開始2年で計7000万。最高月収1000万。起業して6年で累計３億。心理とか言語化得意。教えるものも得意。生徒も発信年収700万〜3000万とか多数。東京30年→福岡移住| 慶應卒｜実業複数社経営｜企業支援なども ｜https://t.co/EP0wod0PnI,3215,8778,21462,2021/05/10 07:59,
,2026/03/17 14:48,youtube２投稿&amp;総再生数200再生→７リストイン→４面談という実数値出してる人にあったんだけど、何したか知りたい人おる？,https://twitter.com/neko_presi/status/2033782458026758385,3768,4,0,28,1,Twitter Web App,neko_presi,ねこ社長,豊かでありたい。情報発信開始2年で計7000万。最高月収1000万。起業して6年で累計３億。心理とか言語化得意。教えるものも得意。生徒も発信年収700万〜3000万とか多数。東京30年→福岡移住| 慶應卒｜実業複数社経営｜企業支援なども ｜https://t.co/EP0wod0PnI,3215,8778,21462,2021/05/10 07:59,
,2026/03/16 15:10,気持ちよくさせて教えさせるというスキルが、圧倒的にない人が多いよね。わかってなさすぎる。だからコンサル受けても差が出るのさ,https://twitter.com/neko_presi/status/2033425651114635777,701,0,0,33,0,Twitter for iPhone,neko_presi,ねこ社長,豊かでありたい。情報発信開始2年で計7000万。最高月収1000万。起業して6年で累計３億。心理とか言語化得意。教えるものも得意。生徒も発信年収700万〜3000万とか多数。東京30年→福岡移住| 慶應卒｜実業複数社経営｜企業支援なども ｜https://t.co/EP0wod0PnI,3215,8778,21462,2021/05/10 07:59,
,2026/03/16 15:04,速さが命なのです。すぐやる。本当に成功の第一条件なんですが、それすらできない人が95%って感じです。,https://twitter.com/neko_presi/status/2033424122840232216,987,4,0,33,0,Twitter for iPhone,neko_presi,ねこ社長,豊かでありたい。情報発信開始2年で計7000万。最高月収1000万。起業して6年で累計３億。心理とか言語化得意。教えるものも得意。生徒も発信年収700万〜3000万とか多数。東京30年→福岡移住| 慶應卒｜実業複数社経営｜企業支援なども ｜https://t.co/EP0wod0PnI,3215,8778,21462,2021/05/10 07:59,
,2026/03/16 14:56,①切り口が面白い、②切り口が広い↑この2つを満たせる人が強いですてかほぼいません,https://twitter.com/neko_presi/status/2033422255624208458,416,0,0,16,0,Twitter for iPhone,neko_presi,ねこ社長,豊かでありたい。情報発信開始2年で計7000万。最高月収1000万。起業して6年で累計３億。心理とか言語化得意。教えるものも得意。生徒も発信年収700万〜3000万とか多数。東京30年→福岡移住| 慶應卒｜実業複数社経営｜企業支援なども ｜https://t.co/EP0wod0PnI,3215,8778,21462,2021/05/10 07:59,
,2026/03/16 12:46,強すぎる変数は再現性を失います。・営業が強すぎる・ノンバが強すぎる・文章がうますぎる・実績がありすぎる・マインドが強すぎる・可愛がられすぎる・容姿が良すぎるこういう人は、教えることには向いていないケースが多いのです。だってその変数スキルでなんとかなってきたことに気づいていないから。,https://twitter.com/neko_presi/status/2033389418120372547,790,3,0,30,0,Twitter for iPhone,neko_presi,ねこ社長,豊かでありたい。情報発信開始2年で計7000万。最高月収1000万。起業して6年で累計３億。心理とか言語化得意。教えるものも得意。生徒も発信年収700万〜3000万とか多数。東京30年→福岡移住| 慶應卒｜実業複数社経営｜企業支援なども ｜https://t.co/EP0wod0PnI,3215,8778,21462,2021/05/10 07:59,
,2026/03/15 20:28,結局antigravity は今どうなってるの？近々導入検討してるんだけど,https://twitter.com/neko_presi/status/2033143182704431161,965,1,0,7,0,Twitter for iPhone,neko_presi,ねこ社長,豊かでありたい。情報発信開始2年で計7000万。最高月収1000万。起業して6年で累計３億。心理とか言語化得意。教えるものも得意。生徒も発信年収700万〜3000万とか多数。東京30年→福岡移住| 慶應卒｜実業複数社経営｜企業支援なども ｜https://t.co/EP0wod0PnI,3215,8778,21462,2021/05/10 07:59,
,2026/03/15 08:32,情報発信者において、「最も価値の高い情報」と僕が定義しているものが明確に一つある。それはマーケだのライティングだの教育スキルだの集客スキルだのではない。それは　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　——————————稼いだ手法や事例——————————である。結局のところ、「こうやって稼ぎました」「こうやって稼げるよ」「この人がこうやって稼いだんだ」の情報には最も情報が詰まっている。それは、当然ビジネスを何も知らない人への希望にもなるし、ビジネスを熟知した人には最高のA５ランクの肉ぐらいには美味い情報である。「あぁ、そこでそうやったのね」と勝手に抽象度を上げて美味しく食べることができる情報だからだ。ビジネス初心者なんかは、めっちゃ興奮する。「うおおおおおそうやって稼ぐのかぁあ」とイメージさせる情報にはとても価値が高く、実際その人にとって役に立つのも当然そうだが、希望になる。悪く言えば、「餌」ともなるから。だから、発信の世界に勝とうっていうなら、やることはシンプルで、——————————貪欲に「稼いだ」という一次情報をどれだけ知っているか——————————が鍵になる。よもや、「稼ぐ系」の人が「稼ぐ情報」に疎いだとか、話にならないと言っても過言ではない。実際の生のデータ。生の実績。生の数字。これにビジネスの全てが集約されているし、発信においてそれ以上においしい「テーマ」はないのだから。だから、そういう「稼いだ事例や情報」に触れる環境に身を置いているかも、非常に重要となる。,https://twitter.com/neko_presi/status/2032962994402218349,1110,0,0,28,1,Twitter Web App,neko_presi,ねこ社長,豊かでありたい。情報発信開始2年で計7000万。最高月収1000万。起業して6年で累計３億。心理とか言語化得意。教えるものも得意。生徒も発信年収700万〜3000万とか多数。東京30年→福岡移住| 慶應卒｜実業複数社経営｜企業支援なども ｜https://t.co/EP0wod0PnI,3215,8778,21462,2021/05/10 07:59,
,2026/03/14 17:22,年収1000万円の人から、何やら少し散財して家計が苦しくなって「1000万でもたりないんですね」と言われたけど、まぁ1000万では足らんだろう。年1000なんて、ちょっと使ったらすぐなくなるよ。年3000万ぐらいあると不自由はだいぶなくなります。,https://twitter.com/neko_presi/status/2032733973080846720,995,0,1,22,0,Twitter Web App,neko_presi,ねこ社長,豊かでありたい。情報発信開始2年で計7000万。最高月収1000万。起業して6年で累計３億。心理とか言語化得意。教えるものも得意。生徒も発信年収700万〜3000万とか多数。東京30年→福岡移住| 慶應卒｜実業複数社経営｜企業支援なども ｜https://t.co/EP0wod0PnI,3215,8778,21462,2021/05/10 07:59,
,2026/03/13 17:31,Xの文章、インスタ、ショート動画、youtubeなど、ネットビジネス全般で必勝のスキルの一つに、「○○○○させる」があります。これが分かってないと詰んでます。正直。逆に、もはや○○○○させるだけを研究すれば、1000万はおろか3000万5000万と年間で稼ぐプレイヤーにはなれます。なにかというと　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　「クリックさせる」技術です。クリックゲーだろ。SNSなんて。Youtubeだってインスタだって。いかにクリック数を集められるか。ここに命をかけるべきだし、ここを研究すれば文章のレベルは相当高くなります。「クリックさせる」には２つの意味があって①思わずタップした系の「咄嗟クリック」と、②迷った挙句商品購入ボタンを押した「決断クリック」がありますが、ここで言ってるのは「咄嗟クリック」です。注意を奪い、ターゲットの興味をひき、咄嗟のクリックをさせることができるか。文章が上手いかなんて正味、本当にただそれだけと言っても過言ではないです。ここが下手だろう。みんな。ただこれは超簡単な攻略法があって、――――――――――自分が思わずクリックしたものを徹底的に１００も１０００も研究すればいい――――――――――をやってりゃ、とりあえず上手くなります。なぜ？なぜ研究しないの？自分が思わずぽちったもの、反応したもの。「あなたが反応思わずしたってことは他の人も反応した」と言うことになります。たとえば、Youtubeだって基本はクリックゲーです。サムネ、タイトルという変数と、中身の視聴時間によって、再生数に影響されます。だからyoutubeを眺めるだけでも、「クリック感覚」を鍛えることはできるのです。考えながら、コピー・訴求を学ぶのです。思うに、――――――――――消費者体験と学びが一致していない「脳みそが一つしかない」ユーザーが多すぎる――――――――――と僕は推測します。僕のような人は、２つの視点、で物事を見ています。・自分が純粋に欲しいかという視点・マーケ的にいいか悪いかの視点の２つの視点が同時に作動を常にしているので、見れば見るほどレベルアップするようにプログラムされています。そう、そう言う方は脳みそが１つしかないのです。はっきり言って、そういう人はマーケ的な、訴求的なスキルの習得がおせーです。初心者や、文章初学者の特徴として、「見ていない」という現象が挙げられます。・え、あの人前こういう訴求してたじゃん、とか見ていない・え、俺のこの間のあの投稿のリード文覚えていないの？とか見ていない・え、有名な方のあのコピーすごくない、え見てないの？と、とにかく「見ていない」のです。ここでいう「見る」とは、さっきも言ったように２つの視点でちゃんと見ているか、という点にあります。記憶の問題ではないのです。そういう題材としてみていないのです。それでは、いくら行動したって成長しません。そのあたりの「見る」については、こちらの動画で言及をしているので、気になる人はみてみると、レベルアップします。ぜひご覧ください。https://t.co/YjzmCx8Xme,https://twitter.com/neko_presi/status/2032373850667733127,2230,0,1,27,4,Twitter Web Client,neko_presi,ねこ社長,豊かでありたい。情報発信開始2年で計7000万。最高月収1000万。起業して6年で累計３億。心理とか言語化得意。教えるものも得意。生徒も発信年収700万〜3000万とか多数。東京30年→福岡移住| 慶應卒｜実業複数社経営｜企業支援なども ｜https://t.co/EP0wod0PnI,3215,8778,21462,2021/05/10 07:59,
,2026/03/12 18:03,文章を書くときに、常に僕が頭に浮かべている「２文字」があります⇩　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　離脱、です。離脱離脱離脱離脱。・長ぐてだるいと離脱する。・人はいつだって離脱する。・興味ないと思ば離脱する。・刺激が弱ければ離脱する。・同じ話が続けば離脱する。・読みづらければ離脱する。・関係ないと思えば離脱する。・たったの一文でも離脱をする。・結論が見えなければ離脱する。・難しいことを言えば離脱する。・自分事にならなければ離脱する。全部唱えながら書くと良いです。そしたら手を抜かなくなります。みんな手を抜きすぎなのです。,https://twitter.com/neko_presi/status/2032019515978981804,1443,1,0,42,1,Twitter Web Client,neko_presi,ねこ社長,豊かでありたい。情報発信開始2年で計7000万。最高月収1000万。起業して6年で累計３億。心理とか言語化得意。教えるものも得意。生徒も発信年収700万〜3000万とか多数。東京30年→福岡移住| 慶應卒｜実業複数社経営｜企業支援なども ｜https://t.co/EP0wod0PnI,3215,8778,21462,2021/05/10 07:59,
,2026/03/12 07:58,全SNS、全ジャンルで、もっとも簡単にできる「集客術」について解説します。集客の方法は様々あれど、「これだけおさえておけばオールジャンルで集客行けるぞ」という方法があります。マジでオールジャンルです。全部いけます。それは　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　どう考えてもこれはもう有料だろうと言うものを無料で配布する↑これです。マジでこれなのです。物販であれば「在庫処分」的に余ったやつを「無料であげます」だし、無形のものを扱っている方でも一緒です。たとえば恋愛系の方に相談されてこの間回答したのですが、「恋愛系で同じジャンルの方の商品を５、６個買ってください。そして、その商品らを全部見て、統合して、自分の意見も混ぜながら、これどう考えても５、６個売っていたやつよりも価値高いだろう。ボリュームもあるし…というコンテンツを3万文字とかで作ってください。そしてそれを無料で出すのです。」と回答しました。なんかリスト取りとか、集客とかで迷ってる人多いけど、もう基本はまずこれなんでやったことない人は絶対一回はやってみてください。「有料としてどう考えても価値のあるものを無料で配布する」これは、ターゲットの方にその価値を伝える必要が当然あるのですが、一番大事なことは「本人の中での納得度」です。本人が「これはどう考えても有料だろ！」という確信度があるものであれば、SNSでも何回でも「受け取るべき！」と自信をもっていえます。基本さ、商売なんて全部「売る」ではなく「おすすめだろ絶対」にすればいいのです。自信がないとか言っている人の９９％は研究不足です。10、20、30と、自分の業界の研究してますか。それらを上回るものを作っていれば、とりあえず価値のあるものに間違いないのです。,https://twitter.com/neko_presi/status/2031867262467260783,2835,2,0,45,2,Twitter Web Client,neko_presi,ねこ社長,豊かでありたい。情報発信開始2年で計7000万。最高月収1000万。起業して6年で累計３億。心理とか言語化得意。教えるものも得意。生徒も発信年収700万〜3000万とか多数。東京30年→福岡移住| 慶應卒｜実業複数社経営｜企業支援なども ｜https://t.co/EP0wod0PnI,3215,8778,21462,2021/05/10 07:59,
,2026/03/11 17:01,ライティングにおいて、「凝を怠るなよ」というのと同じぐらい、怠ってはいけない概念があります。　　　　　　　　　　　それは　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　興味づけ　です。興味づけを制するものが文章を制し、興味づけを極めしものが文章を極め、興味づけを扱えるものが収益を得る。興味づけ興味づけ興味づけ興味づけなのです。人は興味ねーのです。あなたに。あなたのコンテンツに。「これぐらい言わないとわからない」ぐらいに思っておくといいです。なんか、気を抜くと興味づけしないよね、人って。ダメだよ、手を抜いたら。,https://twitter.com/neko_presi/status/2031641525118185973,1100,1,0,28,0,Twitter Web Client,neko_presi,ねこ社長,豊かでありたい。情報発信開始2年で計7000万。最高月収1000万。起業して6年で累計３億。心理とか言語化得意。教えるものも得意。生徒も発信年収700万〜3000万とか多数。東京30年→福岡移住| 慶應卒｜実業複数社経営｜企業支援なども ｜https://t.co/EP0wod0PnI,3215,8778,21462,2021/05/10 07:59,
,2026/03/11 07:51,noteで飯を食いたい。そう思う人は「文章」を真面目に勉強して。お願いですから。文章って、初心者が初めてそっこー稼げるなんていう、そんな甘いもんじゃないから。文章にはルールがあり、知識ない状態でいくら書いたって、テーマがよくったって、noteがゴミ化していくのです。料理人と一緒です。いい食材を使ったら上手い飯ができるわけじゃないのです。文章は学ばないとダメだよ。AIは正直微妙に下手だから。,https://twitter.com/neko_presi/status/2031503112830402709,2588,8,0,87,2,Twitter Web Client,neko_presi,ねこ社長,豊かでありたい。情報発信開始2年で計7000万。最高月収1000万。起業して6年で累計３億。心理とか言語化得意。教えるものも得意。生徒も発信年収700万〜3000万とか多数。東京30年→福岡移住| 慶應卒｜実業複数社経営｜企業支援なども ｜https://t.co/EP0wod0PnI,3215,8778,21462,2021/05/10 07:59,
,2026/03/10 23:02,クラウドコード熱いぽいよ。使ってる人いる？,https://twitter.com/neko_presi/status/2031370008388055469,624,0,0,6,0,Twitter for iPhone,neko_presi,ねこ社長,豊かでありたい。情報発信開始2年で計7000万。最高月収1000万。起業して6年で累計３億。心理とか言語化得意。教えるものも得意。生徒も発信年収700万〜3000万とか多数。東京30年→福岡移住| 慶應卒｜実業複数社経営｜企業支援なども ｜https://t.co/EP0wod0PnI,3215,8778,21462,2021/05/10 07:59,
,2026/03/10 18:00,年収1000万前後の事業者やクライアントワーカーのために「どうやったら年5000万いくのか」というセミナーを取ってみたんですが、みたい人いますか。ちょっと本名出してるので、限定5名でDMいただいた方に差し上げます。,https://twitter.com/neko_presi/status/2031294218145247455,634,0,1,7,0,Twitter Web App,neko_presi,ねこ社長,豊かでありたい。情報発信開始2年で計7000万。最高月収1000万。起業して6年で累計３億。心理とか言語化得意。教えるものも得意。生徒も発信年収700万〜3000万とか多数。東京30年→福岡移住| 慶應卒｜実業複数社経営｜企業支援なども ｜https://t.co/EP0wod0PnI,3215,8778,21462,2021/05/10 07:59,
